代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	笔均量	笔换手	连涨天	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	换手Z	流通市值Z	市盈(TTM)	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	现均差%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	存货(亿)	应收帐款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
600069	银鸽投资	0.00	2.11	0.00	2.11	2.11	0	0	--  	--  	--  	--  	--  	2.11	--  	0	  0.17	造纸	河南	0.00	2.11	0	0	--  	155	155	453	32700	--  	--  	--  	         16.24	         34.26亿	         34.26亿	  0.00	      0	--  	--  	5	4.46	-18.53	-29.19	-20.97	--  	         18.04亿	--  	--  	1.49	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191106	19970430	         16.24	--  	--  	51.85	18.37	         -1.13	66.74	33.50	14.21	1.55	31.27	1.75	3.52	14.98	15.77	15.50	-1.94	0.00	-1.93	-1.93	-1.84	-1.85	-13.58	-0.09	0.03	59573.00	         14352	3.03万	-1367.85	-26.69	          1.86	-371.86	2.17	0.00	-0.113㈢	          1.13	0.00	          0.92	         -0.84	         -0.01	         35.43	  -9.99㈢	          1.70	        -12.28	        -11.64	0.39	1947	600069	--  	--  	--  	
600068	葛洲坝	0.00	6.14	0.00	6.14	6.14	0	0	--  	--  	--  	--  	--  	6.14	     6.63	0	  0.29	建筑工程	湖北	0.00	6.14	0	0	--  	405	405	-117	248700	--  	--  	--  	         46.05	        282.73亿	        282.73亿	  0.00	      0	--  	--  	-1	-0.33	-6.12	3.54	-8.08	--  	        163.04亿	5.58	6.07	1.24	KDJ死叉				0.00	--  	--  	0.00	--  	--  	--  	--  	20191031	19970526	         46.05	--  	--  	2311.76	454.66	        139.92	74.28	1301.59	168.07	164.13	1137.31	523.71	154.37	76.27	729.77	613.40	54.66	8.11	54.72	43.45	31.98	30.76	152.43	20.90	-44.58	257701.00	         10304	6.33万	14.75	8.24	          0.98	13.53	0.39	2.93	0.580㈢	          6.29	6.29	          1.66	          3.31	          0.45	         19.67	   7.03㈢	         15.95	          7.49	          4.38	11.63	40539	600068	--  	--  	--  	
600060	海信视像	0.00	12.33	0.00	12.33	12.33	0	0	--  	--  	--  	--  	--  	12.33	    45.72	0	  0.33	家用电器	山东	0.00	12.33	0	0	--  	310	310	20	382200	--  	--  	--  	         13.08	        161.34亿	        161.34亿	  0.00	      0	--  	--  	-1	-5.00	6.20	39.01	13.64	--  	         89.50亿	50.16	41.11	1.31	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191220	19970422	         13.08	--  	--  	274.93	142.51	         14.28	42.97	227.69	13.35	10.35	104.50	30.32	25.47	24.67	236.44	196.74	3.19	2.05	3.56	3.40	2.65	0.06	89.99	14.71	3.24	74570.00	          9734	12.00万	-21.10	-2.91	          1.13	10.97	0.68	0.73	0.202㈢	         10.89	0.00	          1.89	          6.88	          1.12	         51.84	   1.86㈢	         16.79	          1.35	          1.12	10.16	21006	600060	--  	--  	--  	
600050	中国联通	0.00	5.63	0.00	5.63	5.63	0	0	--  	--  	--  	--  	--  	5.63	    30.36	0	  1.39	电信运营	北京	0.00	5.63	0	0	--  	9676	9676	4506	5447600	--  	--  	--  	        211.97	       1193.37亿	       1747.20亿	  0.00	      0	--  	--  	2	1.82	-6.48	-3.76	-4.41	--  	        444.61亿	35.46	42.82	1.26	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191022	20021009	        310.34	--  	--  	5705.75	1428.37	       1796.62	43.48	874.49	3132.59	254.62	2143.83	28.45	257.66	801.15	2171.21	1574.01	118.33	16.03	122.30	97.51	43.16	39.69	356.42	767.71	-6.58	650727.00	         12136	6.83万	24.38	-1.18	          1.22	2.28	0.80	0.95	0.139㈢	          4.60	0.00	          2.58	          1.15	          2.47	         25.03	   3.02㈢	         27.51	          5.45	          1.99	4.88	246299	600050	--  	--  	--  	
600030	中信证券	0.00	25.18	0.00	25.18	25.18	0	0	--  	--  	--  	--  	--  	25.18	    21.75	0	  0.28	证券	深圳	0.00	25.18	0	0	--  	3407	3407	-1983	8578800	--  	--  	--  	         98.15	       2471.33亿	       2477.35亿	  0.00	      0	--  	--  	-1	5.01	0.28	15.93	-0.47	--  	       1967.81亿	24.22	32.49	1.62	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191118	20030106	        121.17	--  	         22.78	7294.10	1600.82	         36.56	77.55	0.00	75.92	31.30	0.00	0.00	0.00	541.91	327.74	0.00	144.45	124.17	144.51	108.53	105.22	104.68	612.58	104.10	207.49	579187.00	         13493	33.98万	43.85	20.45	          1.89	29.31	9.31	1.39	0.868㈢	         13.34	13.34	          4.47	          5.06	          0.86	         21.95	   6.57㈢	--  	         44.08	         32.11	--  	15842	600030	--  	--  	--  	
600027	华电国际	0.00	3.43	0.00	3.43	3.43	0	0	--  	--  	--  	--  	--  	3.43	    10.10	0	  0.36	火力发电	山东	0.00	3.43	0	0	--  	351	351	-377	120400	--  	--  	--  	         69.96	        239.95亿	        279.40亿	  0.00	      0	--  	--  	2	1.17	-4.72	-2.28	-6.54	--  	         96.41亿	12.83	19.95	1.07	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191025	20050203	         98.63	--  	         17.17	2276.72	585.01	        152.47	67.61	284.92	1482.55	137.08	703.49	37.19	97.47	131.64	674.57	582.83	41.28	5.33	41.50	33.94	25.13	24.35	180.63	148.80	21.59	123862.00	         22693	7.78万	59.97	3.68	          0.76	2.27	0.50	1.92	0.220㈢	          4.51	4.51	          1.33	          1.83	          1.51	         25.70	   4.29㈢	         13.60	          6.12	          3.72	--  	27386	600027	--  	--  	--  	
600018	上港集团	0.00	4.90	0.00	4.90	4.90	0	0	--  	--  	--  	--  	--  	4.90	    12.59	0	  0.49	港口	上海	0.00	4.90	0	0	--  	742	742	-1662	363600	--  	--  	--  	        231.74	       1135.51亿	       1135.51亿	  0.00	      0	--  	--  	-1	0.20	-12.19	-11.87	-15.08	--  	        173.29亿	9.51	11.05	1.17	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191114	20061026	        231.74	--  	--  	1403.18	804.94	         88.69	36.31	417.29	303.59	143.82	159.78	127.37	31.17	98.68	266.10	184.53	89.58	35.80	89.10	75.67	67.67	64.30	401.12	39.81	-80.99	227537.00	         15543	7.62万	32.45	2.02	          1.38	28.52	4.27	3.14	0.292㈢	          3.55	3.55	          0.43	          1.73	          0.17	         57.36	   8.41㈢	         30.65	         33.66	         25.43	0.26	16366	600018	--  	--  	--  	
600015	华夏银行	0.00	7.19	0.00	7.19	7.19	0	0	--  	--  	--  	--  	--  	7.19	     5.44	0	  0.86	银行	北京	0.00	7.19	0	0	--  	737	737	25	529900	--  	--  	--  	        128.23	        921.95亿	       1106.34亿	  0.00	      0	--  	--  	-1	0.70	-5.15	-3.23	-6.26	--  	        382.58亿	5.13	5.31	0.61	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191031	20030912	        153.87	--  	--  	30217.10	2613.75	         16.70	91.29	0.00	133.15	0.79	0.00	0.00	0.00	532.92	618.79	0.00	197.27	8.46	197.38	153.76	152.44	152.32	808.26	1217.35	682.08	117437.00	         45309	32.58万	5.04	22.23	          0.55	0.91	1.79	2.42	0.940㈢	         13.09	13.09	          3.46	          5.25	          7.91	          8.65	   5.83㈢	--  	         31.88	         24.64	--  	41283	600015	--  	--  	--  	
600011	华能国际	0.00	5.00	0.00	5.00	5.00	0	0	--  	--  	--  	--  	--  	5.00	    10.92	0	  0.24	火力发电	北京	0.00	5.00	0	0	--  	344	344	-356	172000	--  	--  	--  	        109.98	        549.89亿	        549.89亿	  0.00	      0	--  	--  	2	1.21	-9.75	-12.89	-10.39	--  	        218.80亿	16.22	54.55	1.04	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191023	20011206	        156.98	--  	         47.00	4046.93	904.15	        194.48	72.85	605.67	2391.08	138.45	1422.81	92.15	236.70	183.37	1272.32	1071.42	86.02	11.63	88.85	67.69	53.89	48.16	348.76	284.46	0.42	84315.00	         51900	25.95万	170.95	0.99	          1.01	2.76	0.62	2.00	0.320㈢	          4.93	4.93	          1.17	          2.22	          1.81	         22.34	   5.96㈢	         15.79	          6.76	          4.24	0.36	57970	600011	--  	--  	--  	
600010	包钢股份	0.00	1.22	0.00	1.22	1.22	0	0	--  	--  	--  	--  	--  	1.22	    35.08	0	  4.21	普钢	内蒙	0.00	1.22	0	0	--  	43818	43818	-412428	5345800	--  	--  	--  	        316.77	        386.46亿	        556.14亿	  0.00	      0	--  	--  	0	0.00	-6.87	-3.94	-7.58	--  	        252.18亿	25.18	16.73	1.10	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191030	20010309	        455.85	--  	--  	1487.29	537.80	          2.06	63.70	455.11	672.19	17.40	722.35	230.89	34.30	13.99	468.83	403.27	16.87	1.05	17.06	11.93	11.89	11.82	51.77	-9.46	3.49	597101.00	         34618	4.22万	-48.40	-2.87	          1.03	-58.79	1.19	0.57	0.026㈢	          1.18	0.00	          0.03	          0.11	         -0.02	         36.16	   2.21㈢	         13.98	          3.60	          2.54	0.05	29097	600010	--  	--  	--  	
600006	东风汽车	0.00	4.50	0.00	4.50	4.50	0	0	--  	--  	--  	--  	--  	4.50	    20.33	0	  1.99	汽车整车	湖北	0.00	4.50	0	0	--  	1804	1804	-1062	811800	--  	--  	--  	         20.00	         90.00亿	         90.00亿	  0.00	      0	--  	--  	2	10.02	-1.75	3.21	-1.75	--  	         35.91亿	19.06	16.25	1.08	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191029	19990727	         20.00	--  	--  	186.33	73.07	          2.97	59.19	144.47	13.91	4.20	104.94	16.48	67.66	6.15	99.42	87.27	3.01	3.60	2.97	3.12	3.32	3.04	38.74	-18.28	-9.88	132585.00	          6019	2.71万	-19.76	7.57	          1.23	-4.92	0.91	1.85	0.166㈢	          3.65	0.00	          0.31	          1.94	         -0.91	         39.22	   4.54㈢	         12.22	          3.02	          3.34	3.25	6865	600006	--  	--  	--  	
600004	白云机场	0.00	17.09	0.00	17.09	17.09	0	0	--  	--  	--  	--  	--  	17.09	    46.30	0	  0.19	机场	广东	0.00	17.09	0	0	--  	135	135	33	230700	--  	--  	--  	         20.69	        353.65亿	        353.65亿	  0.00	      0	--  	--  	2	7.62	-3.12	-2.68	-2.06	--  	        173.12亿	45.14	31.32	1.13	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191029	20030428	         20.69	--  	--  	259.31	158.45	          1.69	38.25	34.88	208.87	5.14	84.04	0.61	12.71	66.77	58.33	46.04	8.04	0.32	8.20	6.15	5.73	5.22	62.36	24.44	-3.93	38743.00	         26146	44.68万	-37.64	0.51	          2.23	14.47	6.06	0.99	0.277㈢	          7.66	0.00	          3.23	          3.01	          1.18	         61.10	   3.62㈢	         21.07	         13.78	          9.82	--  	12981	600004	--  	--  	--  	
600000	浦发银行	0.00	11.30	0.00	11.30	11.30	0	0	--  	--  	--  	--  	--  	11.30	     5.14	0	  0.28	银行	上海	0.00	11.30	0	0	--  	397	397	-102	448600	--  	--  	--  	        281.04	       3175.73亿	       3316.79亿	  0.00	      0	--  	--  	3	2.16	-7.38	-6.15	-8.65	--  	       1077.07亿	5.43	5.93	0.98	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191030	19991110	        293.52	--  	--  	67906.70	5400.79	         70.84	91.94	0.00	295.10	101.77	0.00	0.00	0.00	817.60	1463.86	0.00	577.74	103.99	577.30	488.64	483.50	471.14	1611.67	-674.49	-374.48	165563.00	         57571	65.06万	11.90	15.17	          0.67	-4.92	2.27	3.10	1.620㈢	         16.82	16.82	          2.79	          5.49	         -2.30	          7.95	   8.95㈢	--  	         39.47	         33.03	--  	55973	600000	--  	--  	--  	
300811	铂科新材	0.00	83.60	0.00	83.60	83.60	0	0	--  	--  	--  	--  	--  	83.60	    56.13	0	  0.02	元器件	深圳	0.00	83.60	0	0	--  	2	2	9	16700	--  	--  	--  	          0.14	         12.04亿	         48.15亿	  0.00	      0	--  	--  	-1	-5.73	-18.44	218.84	101.25	--  	         12.04亿	57.51	69.80	0.00	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20200221	20191230	          0.58	--  	--  	5.48	4.23	--  	22.81	3.02	1.59	0.27	1.24	0.65	1.42	1.05	2.93	1.69	0.77	0.00	0.78	0.64	0.64	0.63	2.55	0.34	0.10	16102.00	           894	7.48万	0.00	0.00	          6.39	142.68	16.42	0.00	1.117㈢	         13.08	13.08	          1.83	          4.42	          0.59	         77.19	  15.21㈢	         42.21	         26.42	         21.94	0.15	674	300811	--  	--  	--  	
300796	贝斯美	0.00	22.88	0.00	22.88	22.88	0	0	--  	--  	--  	--  	--  	22.88	    40.33	0	  0.05	化工原料	浙江	0.00	22.88	0	0	--  	9	9	0	20600	--  	--  	--  	          0.30	          6.93亿	         27.72亿	  0.00	      0	--  	--  	-1	-3.01	-8.26	-16.22	-7.07	--  	          6.93亿	34.63	35.56	0.99	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191114	20191115	          1.21	--  	--  	7.67	5.93	          0.12	21.06	3.84	2.36	0.38	1.61	0.68	0.66	3.17	3.74	2.61	0.63	0.00	0.62	0.54	0.52	0.50	1.71	0.34	0.09	60576.00	           500	1.14万	0.00	0.00	          2.81	82.21	7.40	0.00	0.425㈢	          8.14	8.14	          2.62	          1.41	          0.28	         77.39	   8.69㈢	         30.28	         16.72	         13.77	0.21	436	300796	--  	--  	--  	
300792	壹网壹创	0.00	254.14	0.00	254.14	254.14	0	0	--  	--  	--  	--  	--  	254.14	   158.52	0	  0.11	互联网	浙江	0.00	254.14	0	0	--  	3	3	9	76200	--  	--  	--  	          0.20	         50.83亿	        203.31亿	  0.00	      0	--  	--  	-1	-1.11	28.67	44.50	43.85	--  	         50.83亿	110.22	125.03	1.14	KDJ死叉				0.00	--  	--  	0.00	--  	--  	--  	--  	20191223	20190927	          0.80	--  	--  	12.50	11.56	--  	7.57	10.93	1.09	0.01	0.95	1.19	0.83	7.14	7.90	4.74	1.28	0.01	1.28	0.96	0.96	0.96	3.43	0.97	6.98	10798.00	          1852	47.07万	0.00	0.00	         17.59	210.25	25.74	0.00	1.600㈢	         14.44	0.00	          8.92	          4.29	          1.21	         92.43	   8.32㈢	         39.95	         16.22	         12.18	0.01	823	300792	--  	--  	--  	
300788	中信出版	--  	47.40	--  	--  	--  	0	0	--  	--  	--  	--  	--  	47.40	    38.58	0	0.00	出版业	北京	0.00	47.40	0	0	--  	0	0	--  	0	--  	--  	--  	          0.48	         22.53亿	         90.13亿	  0.00	      0	--  	--  	-1	-3.07	-10.41	-3.36	-7.06	--  	         22.53亿	37.93	43.61	1.03	-- -- 				--  	--  	--  	0.00	--  	--  	--  	--  	20191028	20190705	          1.90	--  	--  	25.21	16.28	         -0.06	35.64	23.06	0.17	0.10	8.83	7.27	1.09	7.51	13.56	8.36	1.66	-0.01	1.66	1.63	1.75	1.66	6.10	1.33	-3.49	12944.00	          3673	17.41万	0.00	0.00	          5.53	68.00	6.65	0.00	1.140㈢	          8.56	0.00	          3.95	          3.21	          0.70	         64.59	  10.76㈢	         38.36	         12.25	         12.92	0.05	1535	300788	--  	--  	--  	
300783	三只松鼠	0.00	68.63	0.00	68.63	68.63	0	0	--  	--  	--  	--  	--  	68.63	    69.81	0	  0.22	食品	安徽	0.00	68.63	0	0	--  	27	27	-23	185300	--  	--  	--  	          0.41	         28.14亿	        275.21亿	  0.00	      0	--  	--  	-1	4.73	-0.03	9.67	6.62	--  	         28.14亿	82.97	90.57	1.22	EXPMA金叉				0.00	--  	--  	0.00	--  	--  	--  	--  	20191030	20190712	          4.01	--  	--  	38.62	19.52	--  	49.45	31.91	3.50	1.12	16.26	11.65	3.17	5.54	67.15	47.57	3.90	0.05	3.94	2.96	2.96	2.85	9.20	3.21	7.28	25071.00	          1635	11.22万	0.00	0.00	         14.10	85.67	4.10	0.00	0.800㈢	          4.87	0.00	          1.38	          2.30	          0.80	         50.55	  15.15㈢	         29.15	          5.81	          4.40	0.32	2673	300783	--  	--  	--  	
300780	德恩精工	0.00	19.72	0.00	19.72	19.72	0	0	--  	--  	--  	--  	--  	19.72	    38.59	0	  0.07	机械基件	四川	0.00	19.72	0	0	--  	10	10	0	19700	--  	--  	--  	          0.37	          7.23亿	         28.92亿	  0.00	      0	--  	--  	5	2.38	-11.85	-9.33	-15.11	--  	          7.23亿	38.56	36.92	1.02	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191108	20190531	          1.47	--  	--  	11.25	9.62	          0.00	14.43	5.78	2.73	0.70	1.25	2.13	0.80	5.75	3.69	2.43	0.68	0.00	0.68	0.56	0.56	0.51	1.96	0.30	-0.42	19297.00	          1900	3.75万	0.00	0.00	          3.01	96.33	7.84	0.00	0.450㈢	          6.56	0.00	          3.92	          1.34	          0.20	         85.54	   5.84㈢	         34.13	         18.46	         15.23	0.06	1793	300780	--  	--  	--  	
300768	迪普科技	0.00	45.67	0.00	45.67	45.67	0	0	--  	--  	--  	--  	--  	45.67	    86.96	0	  0.86	软件服务	浙江	0.00	45.67	0	0	--  	225	225	42	1027600	--  	--  	--  	          0.40	         18.27亿	        182.68亿	  0.00	      0	--  	--  	2	8.55	20.44	30.08	25.23	--  	         18.27亿	80.87	90.88	1.25	多头排列				0.00	--  	--  	0.00	--  	--  	--  	--  	20191029	20190412	          4.00	--  	--  	19.65	16.04	--  	18.39	19.01	0.20	0.14	3.48	1.78	0.51	6.83	5.42	1.56	1.74	0.00	1.74	1.58	1.58	1.53	4.84	2.37	6.21	20225.00	          1978	9.03万	0.00	0.00	         11.39	77.24	33.69	0.00	0.410㈢	          4.01	0.00	          1.71	          1.21	          0.59	         81.61	   9.83㈢	         71.16	         32.06	         29.05	1.20	1094	300768	--  	--  	--  	
300763	锦浪科技	0.00	79.00	0.00	79.00	79.00	0	0	--  	--  	--  	--  	--  	79.00	    65.14	0	  0.17	电气设备	浙江	0.00	79.00	0	0	--  	28	28	-4	221200	--  	--  	--  	          0.20	         15.80亿	         63.20亿	  0.00	      0	--  	--  	-1	12.55	62.95	116.32	90.22	--  	         15.80亿	57.57	53.53	1.31	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191025	20190319	          0.80	--  	--  	13.76	8.15	--  	40.74	12.25	0.96	0.34	5.44	1.62	3.24	4.89	7.75	5.29	0.84	-0.02	0.83	0.73	0.73	0.76	2.18	0.54	4.73	14633.00	          1367	10.80万	0.00	0.00	          7.75	117.70	8.15	1.27	0.990㈢	         10.19	0.00	          6.11	          2.73	          0.67	         59.26	   8.93㈢	         31.80	         10.88	          9.39	0.29	662	300763	--  	--  	--  	
300749	顶固集创	0.00	12.62	0.00	12.62	12.62	0	0	--  	--  	--  	--  	--  	12.62	    36.70	0	  0.02	家居用品	广东	0.00	12.62	0	0	--  	5	5	1	6300	--  	--  	--  	          0.86	         10.89亿	         25.89亿	  0.00	      0	--  	--  	-1	-5.82	-4.39	4.30	0.96	--  	         10.89亿	33.22	33.84	1.01	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191209	20180925	          2.05	--  	--  	10.59	7.67	--  	27.50	6.59	2.31	0.80	2.74	1.50	1.17	2.51	5.98	3.69	0.63	0.04	0.63	0.53	0.53	0.45	2.78	-0.04	-0.23	15068.00	          5725	7.23万	2.79	9.59	          3.37	-687.89	4.33	0.97	0.258㈢	          3.74	0.00	          1.22	          1.35	         -0.02	         72.50	   6.89㈢	         38.41	         10.59	          8.84	0.24	2169	300749	--  	--  	--  	
300748	金力永磁	0.00	36.60	0.00	36.60	36.60	0	0	--  	--  	--  	--  	--  	36.60	   106.59	0	  0.10	元器件	江西	0.00	36.60	0	0	--  	82	82	-34	300100	--  	--  	--  	          2.62	         95.97亿	        151.31亿	  0.00	      0	--  	--  	1	-2.68	-6.37	-16.93	-6.06	--  	         43.85亿	108.79	102.80	0.73	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191225	20180921	          4.13	--  	--  	22.59	11.69	         -0.04	48.42	17.47	3.67	0.31	9.05	6.27	6.40	3.82	11.70	9.31	1.20	-0.00	1.20	1.06	1.06	1.00	3.28	0.00	-2.02	48350.00	          2478	9.07万	-7.08	18.95	         12.94	31556.47	12.94	0.30	0.258㈢	          2.83	0.00	          0.92	          0.79	          0.00	         51.76	   9.10㈢	         20.39	         10.26	          9.10	0.39	1983	300748	--  	--  	--  	
300746	汉嘉设计	0.00	12.23	0.00	12.23	12.23	0	0	--  	--  	--  	--  	--  	12.23	    43.96	0	  0.09	建筑工程	浙江	0.00	12.23	0	0	--  	10	10	0	12200	--  	--  	--  	          0.63	          7.71亿	         27.61亿	  0.00	      0	--  	--  	-1	0.83	-9.21	-6.85	-10.53	--  	          7.71亿	35.09	36.49	0.79	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191028	20180525	          2.26	--  	--  	23.01	11.50	          0.47	48.00	8.56	2.25	0.11	4.78	0.15	4.52	4.83	6.98	5.73	0.52	0.00	0.51	0.46	0.47	0.33	3.83	0.20	0.10	20878.00	          3019	3.69万	6.88	12.50	          2.40	138.19	3.96	0.55	0.220㈢	          5.09	0.00	          2.14	          1.69	          0.09	         49.97	   4.10㈢	         17.83	          7.47	          6.75	0.28	1368	300746	--  	--  	--  	
300743	天地数码	--  	19.24	--  	--  	--  	0	0	--  	--  	--  	--  	--  	19.24	    58.93	0	0.00	IT设备	浙江	0.00	19.24	0	0	--  	0	0	--  	0	--  	--  	--  	          0.55	         10.51亿	         18.89亿	  0.00	      0	--  	--  	6	2.51	-6.42	-4.85	-5.03	--  	          7.29亿	59.97	59.32	0.88	-- -- 				--  	--  	--  	0.00	--  	--  	--  	--  	20200120	20180427	          0.98	--  	--  	5.22	3.90	          0.01	25.13	3.67	1.17	0.17	1.28	1.05	0.86	1.62	2.96	2.05	0.28	0.01	0.28	0.24	0.24	0.23	1.12	0.04	-0.08	12426.00	          3051	5.87万	-1.42	2.45	          4.84	473.97	6.38	1.04	0.245㈢	          3.97	0.00	          1.65	          1.14	          0.04	         74.68	   6.16㈢	         30.68	          9.47	          8.12	0.10	532	300743	--  	--  	--  	
300738	奥飞数据	0.00	43.99	0.00	43.99	43.99	0	0	--  	--  	--  	--  	--  	43.99	    49.64	0	  0.17	电信运营	广东	0.00	43.99	0	0	--  	46	46	17	202400	--  	--  	--  	          0.60	         26.51亿	         51.68亿	  0.00	      0	--  	--  	-1	-1.47	21.59	34.73	26.55	--  	         26.51亿	54.22	89.21	1.44	KDJ死叉				0.00	--  	--  	0.00	--  	--  	--  	--  	20191028	20180119	          1.17	--  	--  	15.07	6.61	          0.01	56.08	5.24	4.93	0.09	5.31	0.02	1.56	2.68	7.36	6.02	0.88	0.03	0.95	0.78	0.78	0.63	2.56	0.78	-1.10	14206.00	          4242	18.66万	91.83	89.24	          7.82	66.62	7.02	0.23	0.665㈢	          5.62	0.00	          2.28	          2.18	          0.66	         43.83	  11.82㈢	         18.28	         11.89	         10.60	0.18	248	300738	--  	--  	--  	
300736	百邦科技	0.00	10.00	0.00	10.00	10.00	0	0	--  	--  	--  	--  	--  	10.00	--  	0	  0.45	通信设备	北京	0.00	10.00	0	0	--  	50	50	8	50000	--  	--  	--  	          0.80	          8.00亿	         13.06亿	  0.00	      0	--  	--  	2	4.27	-7.66	-10.31	-8.09	--  	          4.67亿	--  	48.31	1.01	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191029	20180109	          1.31	--  	--  	4.18	3.41	--  	18.34	3.15	0.06	0.29	0.74	0.66	0.29	1.61	1.98	1.62	-0.34	0.04	-0.32	-0.23	-0.23	-0.29	0.49	-1.04	-1.51	9437.00	          4952	4.95万	-207.98	-42.45	          3.83	-12.56	6.61	1.88	-0.177㈢	          2.61	0.00	          1.24	          0.38	         -0.80	         81.66	  -6.79㈢	         18.14	        -17.44	        -11.72	0.07	601	300736	--  	--  	--  	
300733	西菱动力	0.00	10.60	0.00	10.60	10.60	0	0	--  	--  	--  	--  	--  	10.60	    85.61	0	  0.15	汽车配件	四川	0.00	10.60	0	0	--  	17	17	-64	18000	--  	--  	--  	          0.68	          7.19亿	         16.96亿	  0.00	      0	--  	--  	2	2.11	-9.63	-8.93	-8.62	--  	          7.19亿	72.94	25.43	0.88	-- -- 				0.00	--  	--  	0.00	--  	--  	--  	--  	20191030	20180116	          1.60	--  	--  	14.52	11.34	--  	21.86	6.02	4.24	0.74	3.14	1.62	1.41	6.03	3.50	2.84	0.16	0.01	0.16	0.15	0.15	0.09	3.45	0.54	0.29	18414.00	          3684	3.91万	-74.51	-12.06	          1.50	31.66	4.84	1.18	0.093㈢	          7.09	0.00	          3.77	          2.15	          0.33	         78.14	   1.31㈢	         19.01	          4.62	          4.24	0.15	1952	300733	--  	--  	--  	
300724	捷佳伟创	0.00	76.38	0.00	76.38	76.38	0	0	--  	--  	--  	--  	--  	76.38	    53.98	0	  0.21	专用机械	深圳	0.00	76.38	0	0	--  	60	60	-24	458300	--  	--  	--  	          1.70	        129.85亿	        245.35亿	  0.00	      0	--  	--  	-2	-2.75	40.20	144.49	101.58	--  	        106.86亿	63.60	80.13	1.03	KDJ死叉				0.00	--  	--  	0.00	--  	--  	--  	--  	20200212	20180810	          3.21	--  	--  	54.89	25.11	          0.03	54.21	50.74	2.12	0.27	29.61	32.46	3.47	11.44	18.04	11.97	3.98	0.12	3.98	3.37	3.41	3.22	9.85	-5.52	1.81	11090.00	         12616	96.36万	30.47	64.34	          9.73	-44.48	13.60	0.23	1.070㈢	          7.85	7.85	          3.56	          3.07	         -1.72	         45.74	  13.58㈢	         33.68	         22.05	         18.89	0.71	1579	300724	--  	--  	--  	
300719	安达维尔	--  	11.49	--  	--  	--  	0	0	--  	--  	--  	--  	--  	11.49	    69.37	0	0.00	航空	北京	0.00	11.49	0	0	--  	0	0	--  	0	--  	--  	--  	          1.31	         15.02亿	         29.22亿	  0.00	      0	--  	--  	1	2.86	-6.05	1.41	-1.96	--  	         12.08亿	27.48	52.70	0.81	-- -- 				--  	--  	--  	0.00	--  	--  	--  	--  	20191101	20171109	          2.54	--  	--  	11.46	9.36	--  	18.26	9.96	1.23	0.12	2.05	2.23	4.49	4.50	3.09	1.44	0.36	0.02	0.36	0.32	0.32	0.30	2.13	-0.07	0.34	20166.00	          5214	5.99万	263.65	39.10	          3.12	-419.56	9.44	1.73	0.124㈢	          3.68	3.68	          1.77	          0.84	         -0.03	         81.74	   3.37㈢	         53.42	         11.77	         10.21	0.38	644	300719	--  	--  	--  	
